name,time,air_Pressure_mH2o,air_Temp_float,airtime,batt,channel,coding_rate,counter,data_rate,dev_id,dist,dist2,frequency,gateway_time,gateway_timestamp,gtw_id,hardware_serial,is_retry,modulation,payload_raw,port,rf_chain,rssi,snr,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
puhatu,1.60792E+18,-1,0,2.67E+08,3.99,6,04-May,0,SF9BW125,puhatu_c3,56.23234177,,867.7,2020-12-14T04:09:40.299589Z,1.92E+08,eui-b827ebfffefdad64,70B3D549967C1736,TRUE,LORA,xZB/QOvtYEI3jCVB/+F8QQAAgL8AAAAA,1,0,-43,13,10.34673214,15.80517483,
puhatu,1.60792E+18,-1,0,2.67E+08,3.92,5,04-May,0,SF9BW125,puhatu_l1,0,,867.5,2020-12-14T04:27:20.66994Z,1.25E+09,eui-b827ebfffefdad64,70B3D5499FCB1569,TRUE,LORA,pOx6QAAAAAA3GSVBGDF1QQAAgL8AAAAA,1,0,-41,9.2,10.31865597,15.32448578,
puhatu,1.60792E+18,10.33578777,19.15102959,2.67E+08,3.4,3,04-May,0,SF9BW125,puhatu_c1,48.62687302,,867.1,2020-12-14T04:36:50.130069Z,1.82E+09,eui-b827ebfffefdad64,70B3D54993415497,TRUE,LORA,eL9ZQOuBQkKcHSVBD7uJQWNfJUFPNZlB,1,0,-37,12.5,10.31972885,17.2163372,
puhatu,1.60792E+18,10.34496307,17.00808525,2.67E+08,3.75,0,04-May,0,SF9BW125,puhatu_c2,56.72984695,,868.1,2020-12-14T04:37:32.083328Z,1.86E+09,eui-b827ebfffefdad64,70B3D549994570C5,TRUE,LORA,4fhvQF3rYkKlIiFBEih/QfiEJUGPEIhB,1,0,-34,12.8,10.07095814,15.94728279,
puhatu,1.60792E+18,-1,0,2.67E+08,3.99,3,04-May,0,SF9BW125,puhatu_c3,56.45734406,,867.1,2020-12-14T04:38:27.937069Z,1.92E+09,eui-b827ebfffefdad64,70B3D549967C1736,TRUE,LORA,YY9/QFLUYUKgjiVBbNp8QQAAgL8AAAAA,1,0,-39,12.2,10.34732056,15.80332565,
puhatu,1.60792E+18,-1,0,2.67E+08,3.92,4,04-May,0,SF9BW125,puhatu_l1,0,,867.3,2020-12-14T04:57:07.734976Z,3.04E+09,eui-b827ebfffefdad64,70B3D5499FCB1569,TRUE,LORA,g7Z6QAAAAACSGCVBt5h1QQAAgL8AAAAA,1,0,-42,12.8,10.31849861,15.3497839,
puhatu,1.60792E+18,10.3358593,19.18193054,2.67E+08,3.4,7,04-May,0,SF9BW125,puhatu_c1,48.13031387,,867.9,2020-12-14T05:06:49.953206Z,3.62E+09,eui-b827ebfffefdad64,70B3D54993415497,TRUE,LORA,Fb5ZQHGFQEKmHSVBB/iJQa5fJUGYdJlB,1,0,-35,12.5,10.31973839,17.2461071,
puhatu,1.60792E+18,10.34566212,17.02177238,2.67E+08,3.75,3,04-May,0,SF9BW125,puhatu_c2,56.92718506,,867.1,2020-12-14T05:07:31.869678Z,3.66E+09,eui-b827ebfffefdad64,70B3D549994570C5,TRUE,LORA,D0FwQHC1Y0K3IyFB5Wd/QdWHJUGXLIhB,1,0,-37,12.8,10.07121944,15.96286488,
puhatu,1.60792E+18,-1,0,2.67E+08,3.99,2,04-May,0,SF9BW125,puhatu_c3,56.14640427,,868.5,2020-12-14T05:08:33.590435Z,3.73E+09,eui-b827ebfffefdad64,70B3D549967C1736,TRUE,LORA,j3p/QOuVYELnjyVBaXp9QQAAgL8AAAAA,1,0,-39,9.8,10.34763241,15.84238529,
puhatu,1.60792E+18,10.33550453,19.85427856,1.97E+09,3.41,0,04-May,0,SF12BW125,puhatu_c1,51.00234222,,868.1,2020-12-14T05:24:33.271503Z,3.90E+08,eui-b827ebfffefdad64,70B3D54993415497,TRUE,LORA,3wRaQGYCTEKEIiVBXTyeQTpeJUGQ1Z5B,1,0,-42,14,10.32092667,19.77947426,
puhatu,1.60792E+18,-1,0,2.67E+08,3.91,5,04-May,0,SF9BW125,puhatu_l1,0,,867.5,2020-12-14T05:26:55.93763Z,5.33E+08,eui-b827ebfffefdad64,70B3D5499FCB1569,TRUE,LORA,nwd6QAAAAAC5GyVB6vt3QQAAgL8AAAAA,1,0,-45,9.8,10.31926823,15.49900246,
puhatu,1.60792E+18,-1,0,1.97E+09,3.99,6,04-May,0,SF12BW125,puhatu_c3,41.1317215,,867.7,2020-12-14T05:37:29.719872Z,1.17E+09,eui-b827ebfffefdad64,70B3D549967C1736,TRUE,LORA,PRV/QOKGJEJ0iiVB1Y6dQQAAgL8AAAAA,1,0,-40,12,10.34630203,19.6947422,
puhatu,1.60792E+18,47.60940552,552.6994019,2.67E+08,3.75,2,04-May,0,SF9BW125,puhatu_c2,57.3984375,,868.5,2020-12-14T05:37:55.611658Z,1.19E+09,eui-b827ebfffefdad64,70B3D549994570C5,TRUE,LORA,RfpvQACYZUJGISFBWaCAQQhwPkLDLApE,1,0,-37,8.8,10.0706234,16.07829475,
puhatu,1.60793E+18,-1,0,2.67E+08,3.92,5,04-May,0,SF9BW125,puhatu_l1,0,,867.5,2020-12-14T05:56:44.417394Z,2.32E+09,eui-b827ebfffefdad64,70B3D5499FCB1569,TRUE,LORA,X916QAAAAAARISVBPMR4QQAAgL8AAAAA,1,0,-47,8.8,10.32057285,15.54790878,
puhatu,1.60793E+18,-1,0,2.67E+08,3.75,5,04-May,0,SF9BW125,puhatu_c2,57.02672195,,867.5,2020-12-14T06:07:32.210541Z,2.97E+09,eui-b827ebfffefdad64,70B3D549994570C5,TRUE,LORA,y9RvQF0bZEIAAADAAAAAAAAAgL8AAAAA,1,0,-41,9.2,-2,0,
puhatu,1.60793E+18,-1,0,2.67E+08,3.92,2,04-May,0,SF9BW125,puhatu_l1,0,,868.5,2020-12-14T06:26:30.752548Z,4.11E+09,eui-b827ebfffefdad64,70B3D5499FCB1569,TRUE,LORA,w956QAAAAAC3GCVBYJl4QQAAgL8AAAAA,1,0,-47,9,10.3185339,15.53744507,
puhatu,1.60793E+18,10.33618164,19.89722061,1.97E+09,3.41,6,04-May,0,SF12BW125,puhatu_c1,48.84999847,,867.7,2020-12-14T06:27:22.934402Z,4.16E+09,eui-b827ebfffefdad64,70B3D54993415497,TRUE,LORA,4+tZQGZmQ0JyISVBCGmYQQBhJUGCLZ9B,1,0,-36,12.5,10.32066536,19.05128479,
puhatu,1.60794E+18,-1,0,1.97E+09,3.99,4,04-May,0,SF12BW125,puhatu_c3,61.14968872,,867.3,2020-12-14T09:05:29.223885Z,7.61E+08,eui-b827ebfffefdad64,70B3D549967C1736,TRUE,LORA,5CV/QEiZdEJcmCVBhC2GQQAAgL8AAAAA,1,0,-39,12.2,10.34969711,16.77222443,
puhatu,1.60794E+18,10.33900928,19.19157982,1.97E+09,3.41,5,04-May,0,SF12BW125,puhatu_c1,48.75249863,,867.5,2020-12-14T10:04:02.486341Z,4.27E+09,eui-b827ebfffefdad64,70B3D54993415497,TRUE,LORA,J/tZQI8CQ0KiKSVBn9iJQZVsJUFbiJlB,1,0,-37,10,10.32266426,17.23077202,
puhatu,1.60795E+18,-1,0,1.97E+09,3.99,2,04-May,0,SF12BW125,puhatu_c3,61.64656448,,868.5,2020-12-14T13:06:55.132275Z,2.36E+09,eui-b827ebfffefdad64,70B3D549967C1736,TRUE,LORA,PRV/QBWWdkK0hiVBaGuGQQAAgL8AAAAA,1,0,-39,10,10.34538651,16.80244446,
puhatu,1.60795E+18,10.33281612,19.40215492,1.97E+09,3.4,7,04-May,0,SF12BW125,puhatu_c1,48.77000046,,867.9,2020-12-14T14:05:13.697524Z,1.57E+09,eui-b827ebfffefdad64,70B3D54993415497,TRUE,LORA,59JZQHsUQ0JwESVBc2uLQTdTJUGdN5tB,1,0,-40,13.2,10.3167572,17.42746544,
puhatu,1.60797E+18,-1,0,1.97E+09,3.99,5,04-May,0,SF12BW125,puhatu_c3,61.31624603,,867.5,2020-12-14T17:06:58.545658Z,3.88E+09,eui-b827ebfffefdad64,70B3D549967C1736,TRUE,LORA,Blx/QNZDdUKQfiVBBBGHQQAAgL8AAAAA,1,0,-39,9,10.34339905,16.88330841,
puhatu,1.60797E+18,10.33320141,19.69161224,1.97E+09,3.4,6,04-May,0,SF12BW125,puhatu_c1,48.76656342,,867.7,2020-12-14T18:05:10.181958Z,3.08E+09,eui-b827ebfffefdad64,70B3D54993415497,TRUE,LORA,O9tZQPYQQ0L1EyVBsKOOQctUJUFsiJ1B,1,0,-39,13.8,10.31737232,17.82992554,
puhatu,1.60798E+18,-1,0,1.97E+09,4.57,1,04-May,0,SF12BW125,puhatu_l1,0,,868.3,2020-12-14T20:03:58.952816Z,1.62E+09,eui-b827ebfffefdad64,70B3D5499FCB1569,TRUE,LORA,USiSQAAAAAAAAIC/AAAAAAAAgL8AAAAA,1,0,-42,14.5,-1,0,
puhatu,1.60798E+18,-1,0,1.97E+09,4.6,5,04-May,0,SF12BW125,puhatu_l1,0,,867.5,2020-12-14T20:05:13.290714Z,1.69E+09,eui-b827ebfffefdad64,70B3D5499FCB1569,TRUE,LORA,mFeTQAAAAAAuHCVB4Z6rQQAAgL8AAAAA,1,0,-43,9,10.31937981,21.45257759,
puhatu,1.60798E+18,-1,0,1.97E+09,3.93,7,04-May,0,SF12BW125,puhatu_l1,0,,867.9,2020-12-14T20:06:53.465623Z,1.79E+09,eui-b827ebfffefdad64,70B3D5499FCB1569,TRUE,LORA,0JF7QAAAAABHGyVBtt2rQQAAgL8AAAAA,1,0,-43,13.2,10.31915951,21.48325729,
puhatu,1.60798E+18,10.340415,22.73872566,1.97E+09,4.72,1,04-May,0,SF12BW125,puhatu_c2,500.0098572,,868.3,2020-12-14T20:10:57.74907Z,2.03E+09,eui-b827ebfffefdad64,70B3D549994570C5,TRUE,LORA,af6WQEMB+kNZEiVBWLSyQVdyJUHp6LVB,1,0,-48,15,10.31697941,22.33805847,
puhatu,1.60798E+18,10.3420229,22.31705856,1.97E+09,3.75,3,04-May,0,SF12BW125,puhatu_c2,66.29656219,,867.1,2020-12-14T20:14:54.804228Z,2.27E+09,eui-b827ebfffefdad64,70B3D549994570C5,TRUE,LORA,xUpwQNeXhELWECVB0SipQe14JUFWibJB,1,0,-45,11.8,10.31661034,21.14492989,
puhatu,1.60798E+18,-1,0,1.97E+09,4.47,6,04-May,0,SF12BW125,puhatu_c3,30.5628109,,867.7,2020-12-14T20:29:51.113186Z,3.17E+09,eui-b827ebfffefdad64,70B3D549967C1736,TRUE,LORA,uv2OQKOA9EHbgyVBMHeRQQAAgL8AAAAA,1,0,-50,12.8,10.34469128,18.18319702,
puhatu,1.60798E+18,10.3359499,19.41740799,1.97E+09,3.4,6,04-May,0,SF12BW125,puhatu_c1,48.09843826,,867.7,2020-12-14T22:05:16.72668Z,3.04E+08,eui-b827ebfffefdad64,70B3D54993415497,TRUE,LORA,JLdZQM1kQEKhHSVBwdaLQQ1gJUHaVptB,1,0,-31,11.2,10.31973362,17.47986031,
puhatu,1.60799E+18,10.34641171,17.65846252,1.97E+09,3.75,1,04-May,0,SF12BW125,puhatu_c2,36.50125122,,868.3,2020-12-15T00:03:55.360944Z,3.13E+09,eui-b827ebfffefdad64,70B3D549994570C5,TRUE,LORA,QBNwQEgBEkLmFCVB1bKGQeeKJUGIRI1B,1,0,-35,14.5,10.31760216,16.83732033,
puhatu,1.60799E+18,-1,0,1.97E+09,3.99,6,04-May,0,SF12BW125,puhatu_c3,56.48218918,,867.7,2020-12-15T00:06:27.972239Z,3.28E+09,eui-b827ebfffefdad64,70B3D549967C1736,TRUE,LORA,hWh/QMPtYUIvkCVBnz+TQQAAgL8AAAAA,1,0,-37,12.5,10.34770107,18.40606499,
puhatu,1.60799E+18,-1,0,1.97E+09,3.92,6,04-May,0,SF12BW125,puhatu_l1,0,,867.7,2020-12-15T00:11:17.637503Z,3.57E+09,eui-b827ebfffefdad64,70B3D5499FCB1569,TRUE,LORA,OcB6QAAAAAAqKCVBtgueQQAAgL8AAAAA,1,0,-36,15,10.32230568,19.75571823,
puhatu,1.608E+18,10.3383503,19.10672188,1.97E+09,3.4,7,04-May,0,SF12BW125,puhatu_c1,48.77953339,,867.9,2020-12-15T02:05:05.143309Z,1.81E+09,eui-b827ebfffefdad64,70B3D54993415497,TRUE,LORA,uopZQD4eQ0IEJiVB7CaKQeJpJUGR2phB,1,0,-33,12.8,10.32178116,17.26900482,
puhatu,1.60801E+18,10.34800529,18.20267868,1.97E+09,3.75,4,04-May,0,SF12BW125,puhatu_c2,36.67390823,,867.3,2020-12-15T04:06:02.489492Z,4.75E+08,eui-b827ebfffefdad64,70B3D549994570C5,TRUE,LORA,qz9wQBWyEkLqHSVBqraKQW6RJUEWn5FB,1,0,-34,13.2,10.31980324,17.33919144,
puhatu,1.60801E+18,10.33774948,21.50551796,1.97E+09,3.4,4,04-May,0,SF12BW125,puhatu_c1,30.97500038,,867.3,2020-12-15T04:06:46.791546Z,5.19E+08,eui-b827ebfffefdad64,70B3D54993415497,TRUE,LORA,vnFZQM3M90H7LCVB8a6jQWxnJUFNC6xB,1,0,-113,-12.8,10.32348156,20.46042061,
puhatu,1.60801E+18,-1,0,1.97E+09,3.99,3,04-May,0,SF12BW125,puhatu_c3,56.046875,,867.1,2020-12-15T04:07:03.527895Z,5.36E+08,eui-b827ebfffefdad64,70B3D549967C1736,TRUE,LORA,uX5/QAAwYELbkSVBYMqYQQAAgL8AAAAA,1,0,-37,13,10.34810925,19.09881592,
puhatu,1.60801E+18,-1,0,1.97E+09,3.92,5,04-May,0,SF12BW125,puhatu_l1,0,,867.5,2020-12-15T04:13:44.142155Z,9.37E+08,eui-b827ebfffefdad64,70B3D5499FCB1569,TRUE,LORA,QOt6QAAAAADXMSVBzbCYQQAAgL8AAAAA,1,0,-31,10,10.32466793,19.08632851,
puhatu,1.60803E+18,-1,0,1.97E+09,4.09,0,04-May,0,SF12BW125,puhatu_c3,68.2117157,,868.1,2020-12-15T11:20:03.935952Z,1.65E+09,eui-b827ebfffed73719,70B3D549967C1736,TRUE,LORA,rPOCQGZsiEITYjlBdz/gQAAAgL8AAAAA,1,0,-118,2.5,11.5864439,7.007747173,
puhatu,1.60804E+18,10.39160347,0.353350759,1.97E+09,4.11,0,04-May,0,SF12BW125,puhatu_c2,30.5315609,,868.1,2020-12-15T12:27:48.163341Z,1.42E+09,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,MaqDQKNA9EFJeTVBTeO4QAJEJkFk6rQ+,1,0,-123,-6.2,11.34211063,5.777746677,
puhatu,1.60804E+18,10.3913908,0.333534926,1.97E+09,4.11,7,04-May,0,SF12BW125,puhatu_c2,67.53390503,,867.9,2020-12-15T12:28:40.867021Z,1.48E+09,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,tmKDQFwRh0KBejVBQWW5QCNDJkEXxao+,1,0,-121,-2.5,11.34240818,5.793610096,
puhatu,1.60804E+18,10.38185406,0.342255324,1.97E+09,4.04,3,04-May,0,SF12BW125,puhatu_c1,74.18375397,,867.1,2020-12-15T13:31:11.675703Z,9.31E+08,eui-b827ebfffed73719,70B3D54993415497,TRUE,LORA,hFmBQBVelEJKqCVB8kUTvxMcJkEXPK8+,1,0,-101,9.5,10.3535862,-0.575286031,
puhatu,1.60804E+18,-1,0,1.97E+09,4.09,5,04-May,0,SF12BW125,puhatu_c3,56.34281158,,867.5,2020-12-15T15:07:11.442058Z,2.40E+09,eui-b827ebfffed73719,70B3D549967C1736,TRUE,LORA,TvuCQApfYUK0QjlBttfrQAAAgL8AAAAA,1,0,-121,-6.5,11.57878494,7.370081902,
puhatu,1.60805E+18,10.38404942,0.077590182,1.97E+09,4.1,7,04-May,0,SF12BW125,puhatu_c2,66.43406677,,867.9,2020-12-15T16:05:17.643659Z,1.59E+09,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,/TaDQD7ehEIbTjVB4E7DQBElJkGa5549,1,0,-121,-5,11.33156872,6.103378296,
puhatu,1.60805E+18,10.37443924,0.08429382,1.97E+09,4.04,3,04-May,0,SF12BW125,puhatu_c1,72.84000397,,867.1,2020-12-15T17:03:53.067933Z,8.08E+08,eui-b827ebfffed73719,70B3D54993415497,TRUE,LORA,OkGBQBWukULFgCVBN+MNv7T9JUE9oqw9,1,0,-106,8.8,10.34393787,-0.554248273,
puhatu,1.60806E+18,-1,0,1.97E+09,4.09,7,04-May,0,SF12BW125,puhatu_c3,56.23468781,,867.9,2020-12-15T19:08:34.456691Z,3.99E+09,eui-b827ebfffed73719,70B3D549967C1736,TRUE,LORA,eP+CQFLwYEK3KDlBzivsQAAAgL8AAAAA,1,0,-120,-16.2,11.57244015,7.380347252,
puhatu,1.60806E+18,10.3735714,0.541886747,1.97E+09,4.1,1,04-May,0,SF12BW125,puhatu_c2,66.5945282,,868.3,2020-12-15T20:06:04.952814Z,3.15E+09,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,QUaDQGYwhUINHjVBDb7FQCb6JUEXuQo/,1,0,-119,-2.8,11.31983662,6.179449558,
puhatu,1.60807E+18,10.36262226,0.34777236,1.97E+09,4.04,4,04-May,0,SF12BW125,puhatu_c1,72.52734375,,867.3,2020-12-15T21:04:54.247102Z,2.38E+09,eui-b827ebfffed73719,70B3D54993415497,TRUE,LORA,VUyBQAAOkUJxVCVBz9PHvk3NJUE4D7I+,1,0,-112,7.8,10.33311558,-0.390287846,
puhatu,1.60807E+18,-1,0,1.97E+09,4.09,1,04-May,0,SF12BW125,puhatu_c3,56.46796799,,868.3,2020-12-15T23:05:53.694777Z,1.05E+09,eui-b827ebfffed73719,70B3D549967C1736,TRUE,LORA,8QKDQDPfYUKv8zhBnNHrQAAAgL8AAAAA,1,0,-118,-3.8,11.55949306,7.369337082,
puhatu,1.60808E+18,10.36051941,-0.0245401,1.97E+09,4.1,5,04-May,0,SF12BW125,puhatu_c2,66.78359222,,867.5,2020-12-16T00:05:52.675346Z,3.57E+08,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,3CKDQDORhULP5zRBBeLEQLDEJUFSCMm8,1,0,-119,-4,11.30659389,6.152590275,
puhatu,1.60808E+18,10.34745693,0.000104599,1.97E+09,4.04,5,04-May,0,SF12BW125,puhatu_c1,73.02437592,,867.5,2020-12-16T01:04:38.910387Z,3.88E+09,eui-b827ebfffed73719,70B3D54993415497,TRUE,LORA,cz6BQHsMkkKaDyVBdkRRvy+PJUEpXNs4,1,0,-108,7.5,10.31630898,-0.817450881,
puhatu,1.60809E+18,-1,0,1.97E+09,4.09,4,04-May,0,SF12BW125,puhatu_c3,64.31233978,,867.3,2020-12-16T03:06:45.937122Z,2.62E+09,eui-b827ebfffed73719,70B3D549967C1736,TRUE,LORA,cvaCQOufgEK6lDhBHz7rQAAAgL8AAAAA,1,0,-121,-8.8,11.5363102,7.351333141,
puhatu,1.60809E+18,10.33465481,-0.228721082,1.97E+09,4.1,1,04-May,0,SF12BW125,puhatu_c2,66.34015656,,868.3,2020-12-16T04:05:54.175217Z,1.87E+09,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,FiCDQCmuhEKafTRBb6jEQL9aJUHcNWq+,1,0,-120,0.5,11.28066444,6.145560741,
puhatu,1.6081E+18,10.31825638,-0.287713617,1.97E+09,4.04,2,04-May,0,SF12BW125,puhatu_c1,72.95468903,,868.5,2020-12-16T05:04:35.34908Z,1.10E+09,eui-b827ebfffed73719,70B3D54993415497,TRUE,LORA,4C+BQM3okULvliRBlpWBv5QXJUEzT5O+,1,0,-113,7,10.28684902,-1.012377501,
puhatu,1.6081E+18,-1,0,1.97E+09,4.1,3,04-May,0,SF12BW125,puhatu_c3,63.98687744,,867.1,2020-12-16T07:06:53.117563Z,4.14E+09,eui-b827ebfffed73719,70B3D549967C1736,TRUE,LORA,IBCDQJDyf0KpSjhBJIzqQAAAgL8AAAAA,1,0,-121,-10.2,11.51822758,7.32960701,
puhatu,1.60811E+18,10.31765938,0.174711913,1.97E+09,4.1,2,04-May,0,SF12BW125,puhatu_c2,66.54859924,,868.5,2020-12-16T08:06:13.027256Z,3.41E+09,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,ZB+DQOIYhULaNDRBPM/EQCIVJUGu5zI+,1,0,-118,0,11.26290321,6.150297165,
puhatu,1.60811E+18,10.30557537,0.164921105,1.97E+09,4.03,3,04-May,0,SF12BW125,puhatu_c1,86.59938049,,867.1,2020-12-16T09:04:56.851324Z,2.64E+09,eui-b827ebfffed73719,70B3D54993415497,TRUE,LORA,uxKBQOIyrUI3ZyRBoHEIv6PjJEEU4Sg+,1,0,-107,10,10.27519894,-0.53298378,
puhatu,1.60812E+18,-1,0,1.97E+09,4.09,5,04-May,0,SF12BW125,puhatu_c3,499.1117249,,867.5,2020-12-16T11:07:28.661648Z,1.40E+09,eui-b827ebfffed73719,70B3D549967C1736,TRUE,LORA,ge+CQE2O+UOE/zdBrHDpQAAAgL8AAAAA,1,0,-121,-15.8,11.49988174,7.295003891,
puhatu,1.60812E+18,10.29877377,0.475176007,1.97E+09,4.09,3,04-May,0,SF12BW125,puhatu_c2,66.79750061,,867.1,2020-12-16T12:06:22.106868Z,6.37E+08,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,m9iCQFKYhULe0DNB1/7CQMfHJEFFSvM+,1,0,-119,-2.8,11.23849297,6.093608379,
puhatu,1.60812E+18,10.28579426,0.24728103,1.97E+09,4.02,2,04-May,0,SF12BW125,puhatu_c1,72.99202728,,868.5,2020-12-16T13:04:54.748555Z,4.15E+09,eui-b827ebfffed73719,70B3D54993415497,TRUE,LORA,5bmAQOv7kUKBFyRBAHwAv52SJEE9N30+,1,0,-113,5.8,10.25573826,-0.50189209,
puhatu,1.60813E+18,-1,0,1.97E+09,4.09,5,04-May,0,SF12BW125,puhatu_c3,498.7737427,,867.5,2020-12-16T15:06:38.071623Z,2.86E+09,eui-b827ebfffed73719,70B3D549967C1736,TRUE,LORA,w7qCQApj+UN7vTdBdlzoQAAAgL8AAAAA,1,0,-115,0.2,11.48375988,7.261286736,
puhatu,1.60813E+18,10.28711033,0.6790483,1.97E+09,4.08,3,04-May,0,SF12BW125,puhatu_c2,66.90968323,,867.1,2020-12-16T16:05:56.452797Z,2.13E+09,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,o6aCQMLRhULTlzNB6RjDQAGYJEEc1i0/,1,0,-119,-1,11.22456646,6.096790791,
puhatu,1.60814E+18,10.27962875,0.535900891,1.97E+09,4.02,1,04-May,0,SF12BW125,puhatu_c1,70.34249878,,868.3,2020-12-16T17:04:46.277857Z,1.36E+09,eui-b827ebfffed73719,70B3D54993415497,TRUE,LORA,2qeAQFyvjEKW+yNB7FRUvlx5JEHNMAk/,1,0,-111,6.8,10.24892235,-0.207355201,
puhatu,1.60815E+18,-1,0,1.97E+09,4.09,3,04-May,0,SF12BW125,puhatu_c3,61.41140747,,867.1,2020-12-16T19:07:01.855207Z,1.07E+08,eui-b827ebfffed73719,70B3D549967C1736,TRUE,LORA,a8uCQEildULD3DdBkY/nQAAAgL8AAAAA,1,0,-120,-0.2,11.4913969,7.236275196,
puhatu,1.60815E+18,10.29921436,2.153059006,1.97E+09,4.08,0,04-May,0,SF12BW125,puhatu_c2,65.30437469,,868.1,2020-12-16T20:07:27.559435Z,3.73E+09,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,fYmCQNebgkLyxDNB10vDQJXJJEG4ywlA,1,0,-123,-4.2,11.23558235,6.103007793,
puhatu,1.60815E+18,10.29661179,1.784998775,1.97E+09,4.02,0,04-May,0,SF12BW125,puhatu_c1,69.51625061,,868.1,2020-12-16T21:04:52.346358Z,2.88E+09,eui-b827ebfffed73719,70B3D54993415497,TRUE,LORA,rLyAQFIIi0K/SCRBQEn+P+y+JEHXeuQ/,1,0,-120,2,10.26776028,1.986610413,
puhatu,1.60816E+18,-1,0,1.97E+09,4.09,3,04-May,0,SF12BW125,puhatu_c3,56.19718552,,867.1,2020-12-16T23:07:46.660874Z,1.67E+09,eui-b827ebfffed73719,70B3D549967C1736,TRUE,LORA,xdyCQOvJYEIzTThBNoPmQAAAgL8AAAAA,1,0,-116,2.8,11.51884747,7.20351696,
puhatu,1.60816E+18,10.33189201,3.371244192,1.97E+09,4.08,0,04-May,0,SF12BW125,puhatu_c2,66.67500305,,868.1,2020-12-17T00:05:35.710171Z,8.41E+08,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,QKWCQJpZhUJ4VTRBiQjDQG5PJUF3wldA,1,0,-121,-4.2,11.27086639,6.094791889,
puhatu,1.60817E+18,10.33104706,2.842852116,1.97E+09,4.02,0,04-May,0,SF12BW125,puhatu_c1,77.04953003,,868.1,2020-12-17T01:05:01.266907Z,1.12E+08,eui-b827ebfffed73719,70B3D54993415497,TRUE,LORA,ZMaAQFwZmkIk1SRBNhELQPhLJUFK8TVA,1,0,-115,4,10.30203629,2.172925472,
puhatu,1.60817E+18,-1,0,1.97E+09,4.08,4,04-May,0,SF12BW125,puhatu_c3,56.76640701,,867.3,2020-12-17T03:09:46.729953Z,3.30E+09,eui-b827ebfffed73719,70B3D549967C1736,TRUE,LORA,0ZGCQM0QY0KAtzhBrZ/lQAAAgL8AAAAA,1,0,-117,0.2,11.5447998,7.175741673,
puhatu,1.60818E+18,10.35370922,3.030245304,1.97E+09,4.08,7,04-May,0,SF12BW125,puhatu_c2,66.53156281,,867.9,2020-12-17T04:05:52.861114Z,2.37E+09,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,xX+CQCkQhULdvzRBZafDQMuoJUGK70FA,1,0,-123,-5,11.29684162,6.114183903,
puhatu,1.60819E+18,-1,0,1.97E+09,4.09,0,04-May,0,SF12BW125,puhatu_c3,56.35078049,,868.1,2020-12-17T07:05:09.629448Z,2.45E+08,eui-b827ebfffed73719,70B3D549967C1736,TRUE,LORA,n7+CQDNnYUIdIjlBzbTkQAAAgL8AAAAA,1,0,-118,-2.5,11.57082844,7.147070408,
puhatu,1.60819E+18,10.38034916,2.93265748,1.97E+09,4.07,6,04-May,0,SF12BW125,puhatu_c2,66.47499847,,867.7,2020-12-17T08:06:01.048564Z,3.90E+09,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,uUuCQDPzhEJQKDVBnFvDQOkVJkGpsDtA,1,0,-119,-5,11.32234192,6.104932785,
puhatu,1.6082E+18,10.37869835,2.60798955,1.97E+09,3.83,7,04-May,0,SF12BW125,puhatu_c1,71.74202728,,867.9,2020-12-17T09:04:53.820761Z,3.13E+09,eui-b827ebfffed73719,70B3D54993415497,TRUE,LORA,ZPt0QOt7j0JEliVBt031PyYPJkFN6SZA,1,0,-113,5.2,10.34918594,1.916434169,
puhatu,1.6082E+18,-1,0,1.97E+09,4.07,4,04-May,0,SF12BW125,puhatu_c3,56.63156128,,867.3,2020-12-17T11:07:02.737176Z,1.87E+09,eui-b827ebfffed73719,70B3D549967C1736,TRUE,LORA,KiSCQLiGYkLPfTlBRsnjQAAAgL8AAAAA,1,0,-120,-3.8,11.59321499,7.118319511,
puhatu,1.60821E+18,10.39993191,2.430660725,1.97E+09,4.07,7,04-May,0,SF12BW125,puhatu_c2,66.30155945,,867.9,2020-12-17T12:07:33.976176Z,1.21E+09,eui-b827ebfffed73719,70B3D549994570C5,TRUE,LORA,rBeCQGaahEIAeDVBkUTDQB9mJkHyjxtA,1,0,-123,-7.2,11.34179688,6.102119923,
